name,package_name,average_rating,developer,download_url,description,md5,version_name,min_sdk_version
掌通家园,com.seebaby,3.6,厦门神州鹰软件科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/D76CCEA147C04933F06FF27DD417CB00.apk?fsname=com.seebaby_7.2.1.apk,“掌通家园”于2014年正式上线，为家长、园长、幼师和第三方幼教机构提供开放式的远程视频直播、便捷的校务管理、安全签到系统以及丰富的育儿资源等服务。  【高度安全】  校园签到  将宝宝在打卡签到、人脸识别签到的照片，实时推送给家长，全方位保障幼儿安全。  校车考勤系统  实时监控校车行车动态；校车考勤系统与园所考勤系统联动，随时掌握宝宝签到情况。  校园晨检  智能检测宝宝身体状况，大数据记录宝宝健康信息。  【高效管理】  消息通知  园所通知高效推送，及时提醒家长查看，关于宝宝的信息，不再遗漏；  出勤统计  班级考勤、老师学生考勤等数据统计均可图表展示，真正实现无纸化办公。  学费代缴  打破传统学费收缴方式，家长一键缴费，园长一键提现，账单一目了然，有效提高学费缴纳效率。  【高效沟通】  宝宝相册  实时分享宝宝动态，让家长不错过宝宝的每一个成长瞬间。  宝宝直播  开放式的远程视频直播，让家长能随时随地观看宝宝的在校动态。  【高品质内容】  宝宝视听、精英父母等频道，个性化推荐严格挑选优质育儿内容,d76ccea147c04933f06ff27dd417cb00,7.2.1,17
羊城派,com.ycwb.android.ycpai,4.9,羊城晚报社,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/260D4A70270D89A093B7E981FAA7FD64.apk?fsname=com.ycwb.android.ycpai_8.2.1.apk,羊城派是羊城晚报报业集团官方客户端，是一款有人文温度、有岭南情怀的新闻资讯阅读软件。羊城晚报全媒体记者，全天候为你而动！ 在这里，我们倾力为本土用户解决在市场消费、公共服务、政务服务中的“难点痛点”，并提供生活资讯、邻里社交等方面的智能化服务，充分发挥权威媒体的品牌影响力及网络社群的渗透力，主动融入并助力区域化社会治理。 在这里，我们深耕岭南文化，挖掘独具魅力的“岭南大美”。传承羊城晚报强大的文化基因，羊城派以在云端传播岭南文化为己任。请关注我们，携手将岭南文化精品推向世界舞台、推向更广阔时空。 【产品特色】 1、新闻 全天候生产与推送广东本土新闻与热点生活资讯。 2、记者帮 主打消费维权、公共服务协调及政务服务沟通。若您遇到生活难点、痛点，请第一时间报料，我们将联动社会各界力量，协调解决相关问题。 3、金羊号 以有益、有用、高质为准绳，引进各类机构自媒体和专业人士自媒体。主要包括：广东省政务新媒体资源和各垂直领域新媒体资源。 4、拍客 您可随手拍随手传，通过小视频即时提供新闻线索、分享生活见闻等。我们将从中挖掘提炼新闻素材，持续跟进采访整合。,260d4a70270d89a093b7e981faa7fd64,8.2.1,23
纳米盒,com.jinxin.namibox,3.9,上海进馨网络科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/1D6912E558FF309541E6D0A47B10F55E.apk?fsname=com.jinxin.namibox_11.6.apk,纳米盒，一款面向中小学生的课本同步闯关学的APP，覆盖语数英物化生六大学科，科学设计每一课学习路径和学习内容，一站式搞定孩子预习、复习、练习、培优所有学习场景，帮助学生建立系统的知识体系，提升综合能力与自主学习能力  【语文英语点读课本】：每天预习课文，练听力、学口语、背课文，覆盖全国95%以上地区语文英语教材版本，哪里不会点哪里，包括：跟读评测、智能背诵、听写等多种功能 【同步AI互动课】：满分精讲同步AI互动课， 紧扣新课标，S+名师研发  ，AI数字老师，分组PK互动答题，每节课5-10分钟，讲透一个重难点、常考点、易错点 【同步精准练】：根据每一课的知识点，精选好题，设置一课一练，一周一测，扫清知识盲点 【预复习笔记】：有总结，有视频、有练习、有测评， 培养学霸思维，同步归纳总结 【纳米盒荣誉】 荣获腾讯、网易教育年度影响力在线教育品牌  荣获中国好教育家长信赖教辅品牌 获得上海市“高新技术成果转化证书”认定 成为上海“在线教育”细分专委会首批成员单位  如有疑问，打开纳米盒APP联系客服,1d6912e558ff309541e6d0a47b10f55e,11.6,21
内存清理君,com.monarch.memory,4.9,搜哈网络科技（厦门）有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/31913D4783E9CDF340156B4AB3D4B338.apk,垃圾深度清理，一键优化加速！内存清理君，占用内存小，发现隐藏在手机内存深处的垃圾，清理垃圾更加彻底，手机清理加速必备神器 清理大师 清理 手机清理 垃圾清理 清理内存垃圾 加速 内存清理 清理手机 内存 产品特点： 【一键清理】一键加速，手机运行如飞 清理大师 清理 手机清理 垃圾清理 清理内存垃圾 加速 内存清理 清理手机 内存 【微信专清】深度清理微信垃圾，释放更多手机空间 【QQ专清】清理无用垃圾，QQ聊天更流畅 清理大师 清理 手机清理 垃圾清理 清理内存垃圾 加速 内存清理 清理手机 内存 【垃圾清理】垃圾不在，速度更快 清理大师 清理 手机清理 垃圾清理 清理内存垃圾 加速 内存清理 清理手机 内存 【软件管理】全面分析软件占用空间，找到是谁吃掉你的内存！  内存清理君解决所有存储不足的问题，有效解决手机使用过程中的一切卡顿、耗电、内存不足等问题，是你的贴心手机管家。 清理大师 清理 手机清理 垃圾清理 清理内存垃圾 加速 内存清理 清理手机 内存,31913d4783e9cdf340156b4ab3d4b338,1.2.5,21
微摄,com.NationalPhotograpy.weishoot,4.6,中金亚洲（北京）国际互联网科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/96009B77EEDC7BB2D631549ADDADB343.apk?fsname=com.NationalPhotograpy.weishoot_6.9.7.apk,《微摄》 这是一个我们共同爱好摄影，拍摄，分享的圈子，用图片开启的会说话的影像世界，好的图片能够给人们带来对美好事物和美好生活的无限追求。在这里有众多摄影创造者、践行者和自觉行动者将引领着我们学会用图片来发现身边不一样的美。,96009b77eedc7bb2d631549addadb343,6.9.7,21
老黄历,com.ancient.calendar,4.7,途龙科技（厦门）有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/C5E1498AC552A1FE56E1091782917836.apk?fsname=com.ancient.calendar_1.5.2.apk,农历、日历、黄历、老黄历，都在中国老黄历。 择时日，看宜忌，就用中国老黄历。 中国老黄历，不仅有信息量丰富的黄历，农历，日历，万年历，更有天气预报，日程管理，节假安排，是功能多样，贴心实用的老黄历。  老黄历、中国老黄历，新用法。今日宜下载！  * 二十四节气，天干地支，择日禁忌，黄道吉日，生肖时辰……内容丰富，一目了然 * 乔迁，嫁娶，开市，出行，破土，纳财……宜忌详尽，万事有打算 * 节日假期提前知晓，天气变化随时掌握，做生活的主人 * 记事代办，日程管理，闹钟提醒，安心高效过好每一天  中国老黄历，不止是农历，黄历，日历，万年历，更是你的生活贴心管家。,c5e1498ac552a1fe56e1091782917836,1.5.2,21
中信银行,com.ecitic.bank.mobile,3.3,中信银行股份有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/3CBDC6914D20001F9464FB7E13C8AEB4.apk?fsname=com.ecitic.bank.mobile_10.8.2.apk,"中信银行 APP 是中信银行为满足客户移动金融需求推出的线上金融服务平台,致力于为客户提供安全、快捷、便利的移动银行使用体验,让用户随时随地掌控金融服务。APP提供包含借记卡、信用卡、转账、投资理财、个人贷款等全品类金融服务，并提供养老规划、出国金融及权益活动等多种增值服务，为客户提供有温度的财富管理服务，践行“让财富有温度”的品牌主张！  中信银行APP 10.0，信心10足，做自己的人生CFO！ 1.结识奔富路上的资产配置专家 · 资产负债表：收支平衡、风险预防、养老规划、资产增值只需四步，每一步都守护财富 · 幸福+养老账本2.0：一站式养老服务办理，开启轻松养老的幸福篇章 2.签收一览无余的百科账本 · 资产总览：融合账户与资产负债，可集中查询与管理，让您快速掌握财富全景 · 收支分析：图形化展示资金明细，排名、分类清晰了然，洞悉流转往来的收支线索 3.获得随时响应您的资金需求 · 借钱：一站式个人信贷服务，贷前、贷中、贷后全方位升级，随时响应客户的资金需求 4.遇见专属您的超多会员权益 · 会员：打造客户专属会员成长体系、甄选金融、生活权益，汇集热门活动",3cbdc6914d20001f9464fb7e13c8aeb4,10.8.2,19
乐秀视频剪辑视频编辑,com.xvideostudio.videoeditor,4.8,上海艾麒信息科技股份有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/89C5176F898167E84A08C8463F5806F6.apk?fsname=com.xvideostudio.videoeditor_10.2.3.3 cn.apk,乐秀视频剪辑视频编辑器专为视频裁剪与Vlog剪辑用户定制，特别适配用户喜爱的视频制作、视频合并等功能，海量国风视频主题素材；众多节日风格主题。  新增账户系统，一键登录后可获取更多用户特权；全新视频制作教程板块，众多国内视频剪辑与Vlog剪辑大师手把手教你制作出风格多变的小影片与Vlog短视频！  专注于Vlog短视频制作与视频快剪辑的剪辑、拍摄功能！支持剪映视频画面，剪影特效与卡点视频制作；乐秀让你制作的小影片短视频专业与便捷；支持视频录制与视频编辑，剪辑完成后可直接快剪辑视频；兼具录屏工具；配备视频爱剪辑用户所需：视频字幕、视频配乐、动画贴纸、视频相册制作与视频去水印；小影片短视频加字幕视频马赛克、GIF制作……支持4K视频编辑与视频裁剪导出，热爱视频剪辑与视频合并的Vlog视频剪辑工具！  乐秀视频剪辑器是适用于快手等热门短视频平台使用的视频剪辑、视频制作工具；全新上线的乐秀视频剪辑器可快速剪辑与制作出风格多变的小影片短视频。“乐秀”视频剪辑、视频制作、视频处理工具；全球161个视频编辑推荐，被列入“摄影大师的视频剪辑工具”，让视频与众不同！,89c5176f898167e84a08c8463f5806f6,10.2.3.3 cn,24
小恩爱,com.xiaoenai.app,4.7,深圳市梦之舵信息技术有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/3C4D6AA243172B7CBE26B8DBC30AB678.apk?fsname=com.xiaoenai.app_9.6.12.apk,情侣打卡奖励升级！除了1520元提现红包，再送2克拉的情侣对戒，传世之宝，意义非凡！  √深耕情侣应用13年 √苹果商店精品推荐1429天 √年度女性喜爱App √年度最佳创新奖 √应用创新大赛亚军 √全球GMIC优秀奖...  为什么要用小恩爱： • 二人地图：时刻守护彼此，定位精确，安全感满满。 • 一起看片：异地恋神器，统统免费看！ • 远程闹钟：几十种睡眠声音，让你们享受美好睡眠；不在一起时还可以让ta一键叫你起床。 • 特效调情助手：亲ta、扁ta、难过、认错，总有一样适合你。 • 纪念日：设置好提醒，再也不会忘记各种属于你们的日子。 • 相册：只属于你们的私密相册空间，共同管理。 • 日记本：一个可以共享的爱情笔记。 • 小姨妈：提前知道她的姨妈要来啦，及时给予关爱。 • 我们的家：打造完美的虚拟二人世界，一起装饰一起养娃。 • 恋爱课堂：两人一起学，白首不相离。 • 想你：千纸鹤寓意幸福与顺逐，想ta时，为ta折一只千纸鹤。 • 恋爱清单：一百件？不！一共200多件值得情侣一起做的小事。 • 虚拟结婚登记：一旦一对情侣成功登记，将无法单方面解除绑定。,3c4d6aa243172b7cbe26b8dbc30ab678,9.6.12,21
网购联盟,com.wglianmeng,5.0,广州维众科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/5687B037F8CFC2D6A40A1AE0FEF29A71.apk?fsname=com.wglianmeng_10.9.0.apk,网购联盟是一款网购达人公认的网购省钱折扣赚钱拼团app，外卖优惠券、电影票折扣、加油特惠，赚钱无忧，优惠拿不停，轻松购物。   【轻松赚钱】   【购物福利】   1、超精品：每日精选爆款，省钱停不下来。   2、优惠券：找到里面任意单品，都能出现不同优惠的商城隐藏优惠券   3、大额券：各大平台的优惠券等你领，网购即获优惠，网购联盟就是网购神器。   【赚钱可靠】   网购联盟是优选品质的商品优惠赚钱app，优惠不断，赚钱多多，包含服装、数码、鞋包等热门优惠券商品等商城返利。网购联盟，让购物更放心。   【功能亮点】  优惠券：轻轻松松拿隐藏券和返利。   超值券：限时限量优惠券，大额优惠券领券即减！   超赚钱：专业买手选款，赚钱佣金可达商品价格一半以上!   9块9：低价网购，包邮还有佣金，优惠券等你领！   商品板块：不同专区，优惠券领不停，让你购物一步到位！   流量话费：充话费、买流量，同样能获得优惠啦！   团购精选：每天十款优惠赚钱商品，不容错过！  人工客服：耐心解答问题，及时处理各种操作问题购物问题。  赚钱不断，海量精选赚钱商品等你来选购，网购赚钱，认准网购联盟。,5687b037f8cfc2d6a40a1ae0fef29a71,10.9.0,21
皮皮虾,com.sup.android.superb,4.7,福建皮皮跳动科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/067DA36FF171EC634F388D30F870F518.apk?fsname=com.sup.android.superb_5.3.0.apk,皮这一下，很开心！ 皮皮虾的用户都有一个共同的昵称——皮皮侠。他们曾说：「只要人人都分享出一些快乐，世界将变成美好的人间。」不信？看看皮皮侠们接受采访时的发言：  「自从找到了皮皮虾，外地工作的我，感觉到暖暖的很贴心。」--用户「七彩皮皮虾」 「我以为我再找不到一个 App，能让你笑得没心没肺，也能让你痛哭流涕，能让你反思人生，也能让你看到生活的无限希望。」--用户「我就是爱玩啊！」  看完还不信？那再来看看皮皮虾的几个优点：  -【眼】万物皆可眼！喜欢的内容眼一下；想待会儿再看的内容眼一下；怕忘记的内容眼一下……只要眼在手，天下我都有！  -【表情包】除了插眼，我们还为大家做了几款皮皮虾专属的搞笑表情，真香、我全都要……你们都懂的~另外，现在皮皮虾也能用视频来制作表情包啦，可以把手机里的照片贴到任意视频上，不愧是居家旅行，整蛊朋友的良药！  -【点赞彩蛋】什么彩蛋？点个赞试试看呀！  --我们希望能听到你的反馈，打开皮皮虾 App 点击「我的」-「意见反馈」，每一条消息我们都会认真阅读，给出回复。,067da36ff171ec634f388d30f870f518,5.3.0,21
链家,com.homelink.android,4.9,链家网（北京）科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/1BE35E4351726242CB64D09FE239090A.apk?fsname=com.homelink.android_9.83.20.apk,集房屋交易与家装服务于一体的手机软件，拥有二手房、新房、租房、装修、商铺办公、卖房、查首付等众多板块，连接每个家的故事  产品亮点： 【便捷房屋交易】提供全真新的房源动态、高效的找房工具、一键式房屋委托等特色功能 【品质家装服务】整装、定制、软装、家电、局装局改，一站式服务 【智能房屋估价】基于链家房屋数据和历史成交数据开发的智能估价系统 【甄选必看好房】千项标准为您精选高性价比房源、优质楼盘，省时省力 【安心服务承诺】十八大保障，全程守护，购房更安心  欢迎加入链家App QQ 交流群：210468556，一起交流 App 使用中的问题及想法,1be35e4351726242cb64d09fe239090a,9.83.20,23
TIM,com.tencent.tim,3.9,腾讯科技（北京）有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/CA6D33E69046E2BA2F0A43ECB6A9793C.apk?fsname=com.tencent.tim_4.0.97.apk,-----TIM是什么?----- TIM是腾讯出品的一款专注高效沟通、多人协作的即时通讯应用。TIM界面清爽，操作简单，协作便捷，助你提升办公、学习、生活效率。  -----TIM有哪些功能? ----- [QQ好友及消息同步] - QQ登录：支持QQ号直接登录，你的QQ好友及QQ消息都在，聊天更方便； -多端同步：QQ聊天消息多端同步接收，聊天沟通更轻松； [文件] 聊天中收发的文件、本机文件均可轻松保存到网盘，重要文件长期存储，随时查看； [收藏] -文字、图片、链接均可添加至“收藏”，并支持二次编辑； [电话] -电话会议：两人/多人实时语音电话、视频电话，异地会议无压力，畅快聊天，随心沟通； [待办] -随时随地创建待办事项，生活学习工作井井有条； [日程] -支持创建、查看日程，重要日程不再错过； [腾讯文档] -多人编辑：多人可同时在线编辑Word/Excel文档； - Word/excel模板：提供会议纪要、日报等各类word/excel文档模版，团队协作更高效； [安全能力升级] - 账号安全能力全面升级，支持更多安全登录方式，支持管理在线设备，全方位保障账号信息安全,ca6d33e69046e2ba2f0a43ecb6a9793c,4.0.97,23
涨乐财富通,com.lphtsccft,4.9,华泰证券股份有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/90C70658E93F1F093BA347F6A210C1DD.apk?fsname=com.lphtsccft_8.8.40.apk,涨乐财富通致力于成为优秀的财富管理专家。涨乐财富通不断推出全新版本，汇聚华泰证券专业投资顾问，线上线下结合，为投资者提供财富规划、资产配置服务，让财富管理触手可及，让投资者足不出户，随时随地享受专业的金融服务。  【获得荣誉】 1)2022年中国证券业君鼎奖系列评选: “涨乐财富通”荣获“2022中国证券业财富服务品牌君鼎奖” 2)2022年新浪财经第七届券商APP风云榜评选： “涨乐财富通”荣获“年度十佳APP” “最佳功能创新APP” “最受用户喜爱APP” 3)2022年中国基金报中国券商财富管理英华奖评选： “涨乐财富通”荣获“优秀券商APP”  【特色服务】 1、乐选金股——量化策略+投顾精选行业内优质公司，从专业角度提供相对于全市场表现稳健、便于使用的备选股票池系统，助力投资者挖掘有投资价值的股票。 2、个股BS点——自动整合买卖点，K线可视化分析操作，直观展示，逐笔分析，让投资复盘更高效。 3、ETF交易专区——更丰富、全面的场内基金核心数据，精简ETF行情结构，打造更便捷的场内基金交易平台。 4、智能条件单——丰富条件单模型和策略，一键设置自动委托，支持预约新股自动申购，设置破板后自动卖出，网格交易实现波段操作。 5、基金投顾业务——依托独立研发的金融科技系统，打造集明星策略、明星服务为一体的明星基金投顾平台：涨乐省心投。 6、智能定投——全新定投“花式”玩法，支持参考指数多种选择，目标止盈功能，为严格遵守投资纪律提供更科学的辅助。 7、基金PK——支持一键对比多只基金的收益表现、投资组合、风险数据等10项维度，提高您的基金筛选效率。 8、投资性格测试——帮您了解自身投资性格及投资行为特征，让您在投资路上更加得心应手。 9、理财账单——当日更新基金收益，持仓盈亏早知道。理财月账单多维度评估选基择时能力，让您的资产配置更省心。  【联系方式】 在APP使用过程中，您有任何建议或遇到任何问题，都可以联系我们： 1、打开涨乐财富通，点击“在线客服” 2、拨打服务热线：95597  *投资有风险，入市需谨慎,90c70658e93f1f093ba347f6a210c1dd,8.8.40,23
网络测速大师,com.speed.master,3.3,龙领（厦门）软件技术有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/9BF4C991E91FC8E47EDF3FD14E9B7200.apk?fsname=com.speed.master_2.0.8.apk,网络测速大师是一款为万千手机用户提供网络测速，宽带测速，专业的网速测试神器。完美支持电信测速和Wi-Fi测速，以及2G，3G，4G、5G的网络检测。  测网速只需一键完成，您能在30秒内快速得到准确的网速测试结果。 - 为你的手机网络测试提供下载，上传和延迟测试。 - 实时图形显示在线网速测试的连接情况。 - 保留过去网速测试的详细结果。 - 加速手机的速度，提供良好的网络测速方法。 - 用专业的网速测试方法，优化您的手机上网速度。 - 日常购物玩游戏看视频等，一测就知会不会卡。 - 实时流量监控，对流量消耗在哪里做到心中有数。  手机测网速有疑问，赶紧来用网络测速大师吧，轻轻一点即可实现手机网速监控。  网速测试大师，是你的手机管家，wifi管家，随时随地的测速专家。 ,9bf4c991e91fc8e47edf3fd14e9b7200,2.0.8,21
美V聊天,com.anwei.meivliao,5.0,安化威通科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/0F8B8675DA1DF6CEE6DF77D6611B6887.apk?fsname=com.anwei.meivliao_1.3.2.apk,"美V聊天交友是一款95后00后的附近陌生人聊天约会交友社交软件app. 不管是交友、聊天、约会、恋爱、找对象、相亲、婚恋等社交一应俱全，同城附近陌生人想聊就聊，寻找爱情，快速脱单，在线处CP闲聊，打发无聊时光,赶走孤单无聊. 同城聊天交友约会仅需轻松几步，聊天交友就这么简单！ 【功能特点】 【轻松开聊】智能筛选，发现附近有缘人 【同城附近】匹配精准，快速找到同城附近的ta 【美好动态】在你的V聊“朋友圈”中，每条动态都是TA的头条 【快速脱单】开心聊天，诚心交友，快速脱单，尽情享受二人世界. 联系和反馈: 使用中有任何问题和建议,请联系APP内的我的客服",0f8b8675da1df6cee6df77d6611b6887,1.3.2,21
猫眼,com.sankuai.movie,4.8,北京猫眼文化传媒有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/FB0CDF173074838CACD7259AE8BD9087.apk?fsname=com.sankuai.movie_9.64.0.apk,猫眼，一站式娱乐服务超级平台！！！ 【影讯更新快又全】电影购票、选座超便捷，最新影视资讯统统有，票房口碑一眼知，还有明星见面会福利哟~ 【演出抢票超轻松】热门演唱会、脱口秀、话剧歌剧、音乐会等演出订票so easy，信息精准推送不迷路~ 【吃喝玩乐一站通】周边吃喝玩乐全都有，景点、密室逃脱、美食、玩乐项目嗨不停。满足各种场景需求~ 意见建议联系我们： 官方新浪微博：@猫眼电影 官方微信：猫眼电影订阅号 电影演出票服务号 猫眼电影演出服务号 猫眼娱乐服务号 官方网站：http://www.maoyan.com/ 全国客服热线：1010-5335,fb0cdf173074838cacd7259ae8bd9087,9.64.0,24
天气预报,com.lu.ashionweather,4.2,北京神指飞扬科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/BDBA2D4BA320B4BD9B8AAC926AF100C1.apk?fsname=com.lu.ashionweather_8.6.6.apk,爱尚天气预报，支持天气预报查询，实现逐小时的天气预报。同时，还能查询15日天气预报，5日空气质量预报。为方便操作，用户还可以设置桌面天气预报，打开手机即可轻松查看天气预报。如遇异常天气，爱尚天气预报会提前预警。爱尚天气预报内，富有特色的语音播报天气预报功能，解放用户的眼睛，轻轻一点，即可语音听天气预报，以下是具体功能：  【实时天气信息】实时获取您当前位置的天气预报和空气质量污染指数； 【逐小时天气预报】轻松查阅24小时内天气变化，提早预防早晚温差过大； 【15日天气预报】15日天气，风向，温度，空气质量预报； 【空气质量预报】分时空气质量和未来5天空气质量信息查询； 【桌面天气】提供多种桌面天气主题，打开手机即可查看天气； 【气象灾害预警】异常天气情况及时提醒，帮助您及时做好防范； 【语音播报天气】地方话播报天气情况，东北话，四川话，广东话等多种方言任你选。 【更多功能】日历，钓鱼，穿衣推荐，健康养生知识等贴心功能，一应俱全。,bdba2d4ba320b4bd9b8aac926af100c1,8.6.6,19
社会扶贫,com.helplove.shbf,3.1,社会扶贫网科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/FFFCD9803411FE5CF2751F284685BA8B.apk,2021年，全国脱贫攻坚战取得全面胜利，为进一步巩固拓展脱贫攻坚成果，接续推动脱贫地区发展和乡村全面振兴。中国社会扶贫网更名为中国社会帮扶网，将原有平台调整为数字乡村、公益帮扶和消费帮扶三个平台。      数字乡村平台旨在搭建乡村网上之家。具备政策发布、村内信息、村民互动、我的乡愁、爱心超市五大功能，是了解党和国家关于乡村振兴政策措施的窗口；是村内信息公开的渠道；是村民相互交流的园地；是在外村民心系家乡的牵挂；是城乡公益对接的桥梁和培育乡风文明的载体。      公益帮扶平台是为社会组织和个人参与公益活动搭建的一个真实、可信的平台。具备公益项目服务、个人求助服务、募捐信息发布三项功能，为公益组织提供筹款、资金管理、捐赠人维护、受益人公示、项目管理等信息化服务；为困难群众提供求助服务；为公益组织募捐项目提供发布及网络筹款服务。      消费帮扶平台聚焦中西部脱贫地区特色优质农产品，为社会力量参与消费扶贫搭建通道。具备产销对接、专柜管理及消费帮扶成果展示功能。为经营者提供产销对接、技术支持；为消费者提供购买渠道、产品溯源；为中西部地区特色优质农产品生产企业提供产品展销，产业孵化。      不忘初心，方得始终。在全面推进乡村振兴征程上，中国社会帮扶网将继续发扬脱贫攻坚精神，面向三农，面向基层，突出中西部地区，突出困难群体，努力打造成公益事业的好平台、服务农民的好帮手、乡村振兴的新引擎。  【联系方式】  1.客服电话：4006001017  2.中国社会帮扶网官网：https://www.zgshbfw.com,fffcd9803411fe5cf2751f284685ba8b,3.4.5,21
叫叫识字,com.tinmanarts.JoJoSherlock,5.0,成都书山有路科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/A1E5F30D071B74C95E48D65F51D88ED6.apk?fsname=com.tinmanarts.JoJoSherlock_3.90.0.apk,*有趣、有爱、有效的识字游戏，原创动画，趣味识字。 *每天玩10分钟，认识1000字，宝宝快乐成长！  【特色功能】 想象识字：将汉字变成有趣的图形和动画，加深记忆。 有趣故事：通过识字游戏推进故事发展，强化记忆。 专业朗读：专业播音员配音，让发音更准确。 微信复习：微信自动推送学习进度，还有复习课程帮助巩固。 合理规划：由简到难，每天10分钟，每天认识6个汉字。  【丰富内容】 十二大主题：萌萌星球、回到侏罗纪、童话星球、美丽的地球、海洋探险、美丽的农场、微观世界、气象大冒险、梦幻星球、玩具星球、糖果星球、云上星球。  不单单是识字：孩子们在恐龙星球认识各种恐龙，了解分辨食肉龙和食草龙；在童话星球，帮助各种童话人物，明白爱和勇敢；在地球，了解地震火山等科学知识……  视听盛宴：1000张游戏魔卡、480个独立小游戏、60集原创动画片。,a1e5f30d071b74c95e48d65f51d88ed6,3.90.0,24
连尚免费读书,com.wifi.reader.free,3.2,南京大众书网图书文化有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/0F774D87FEA8259A6135E3A9E27099CF.apk?fsname=com.wifi.reader.free_f4.1.7.apk,千万小说云集，书写全新的阅读世界。海量图书，快速更新，连尚读书打造你的私人书籍典藏室。   -免费书库，网络小说一站式搜索。   -光速更新热门小说，不用再焦急等待，快速追热文。   -华丽的界面、舒心的操作，让你静享阅读时光。  不向未成年人提供服务,0f774d87fea8259a6135e3a9e27099cf,f4.1.7,21
粉丝福利购,com.shiyue.fensigou,5.0,深圳市北街网络科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/A0F27DECF9E512C35391B5BB36F41AD1.apk?fsname=com.shiyue.fensigou_6.0.1.apk,粉丝福利购；服务消费者日常生活所需的优惠券导购App，是深圳市北街网络科技有限公司发布的一款网络购物应用APP， 粉丝福利购与淘宝天猫百万等一线商家合作，每日选择优惠券供用户领取使用，覆盖全品类，同时人工辅助筛选，帮助用户网购更省钱。,a0f27decf9e512c35391b5bb36f41ad1,6.0.1,19
九妖游戏,com.jyyx.fuli,4.9,武汉九妖互娱信息技术有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/BE4FAB49A322D38BDD13DE165C67190A.apk?fsname=com.jyyx.fuli_8.4.9.apk,免费提供0.1折手游、BT游戏盒、内测福利、万元真充、满级VIP、648.00！ 1.折扣手游：0.1折充值，官方授权，每笔自动折扣！ 2.福利手游：满级VIP，GM手游，免费手游加速！ 3.免费福利：免费首充、手游礼包、大额代金券！ 4.破解游戏：无限金币，内购破解版，各种修改破解版，九妖给你好玩！ 九妖游戏，玩家必备手游破解神器！,be4fab49a322d38bdd13de165c67190a,8.4.9,21
爱奇艺PAD,com.qiyi.video.pad,3.1,北京爱奇艺科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/E25057AA734FE5440B00E2E11B8671F4.apk?fsname=com.qiyi.video.pad_15.11.5.apk,【独播热播 给你想要】 精彩戏剧实时看：我是刑警、深潜、西北岁月、大梦归离、月光变奏曲、七夜雪、唐朝诡事录之西行、狂飙、人民警察、锦绣未央、莲花楼、凡人歌 热播电影不间断：749局、热血燃烧、危机航线、异形：夺命舰、出走的决心、戴假发的人、浴火之路、抓娃娃、龙卷风、黑雀特工、绑架游戏 热门综艺看不停：奔跑吧茶马古道篇、你们说了算之里院来福战、你好种地少年第2季、喜剧之王单口季、种地吧、哈哈哈哈哈第4季 动漫番剧随心换：航海王、伍六七之记忆碎片、龙珠大魔、丹道至尊、成何体统、绝世战魂、名侦探柯南 普通话、都市古仙医、蜡笔小新 第8季 普通话 海外剧集尽情选：请回答1988、经常请吃饭的漂亮姐姐、金秘书为何那样、大力女子都奉顺、老友记、风骚律师、哥谭镇、明日传奇、小谢尔顿   【VIP会员 尊享特权】 1、内容特权：院线新片、海量高分大片、热剧抢先看、独家综艺等。 2、观影特权：广告特权、1080P、帧绮映画、杜比全景声、杜比视界等。 3、身份特权：星钻VIP会员七端全屏通、星钻VIP会员畅享多会员等。 4、生活特权：每日福利、黄金会员免费领、FUN会员免费领等。,e25057aa734fe5440b00e2e11b8671f4,15.11.5,21
